session_id,user_id,session_start,duration_seconds,is_bounce,device
6674,2424,2024-01-16,3572,0,Mobile
6675,4703,2023-07-13,446,0,Mobile
6676,3094,2023-12-02,1060,0,Tablet
6677,3618,2023-08-10,2790,0,Mobile
6678,3437,2024-01-18,2102,0,Desktop
6679,2949,2023-08-31,1298,0,Mobile
6680,618,2022-12-05,233,0,Mobile
6681,3578,2023-12-27,2635,0,Mobile
6682,3513,2023-05-07,385,0,Mobile
6683,1935,2024-02-17,1853,0,Mobile
6684,2598,2023-04-08,1871,0,Mobile
6685,594,2024-01-21,1151,0,Mobile
6686,898,2023-12-28,3043,0,Mobile
6687,4896,2024-01-21,613,0,Desktop
6688,2120,2022-09-18,1806,0,Mobile
6689,2216,2023-07-22,21,1,Mobile
6690,3953,2024-03-01,2423,0,Mobile
6691,2823,2022-07-12,3294,0,Mobile
6692,3663,2023-07-11,1623,0,Desktop
6693,1462,2023-08-19,2865,0,Desktop
6694,1144,2023-11-10,215,0,Desktop
6695,1807,2023-10-17,2980,0,Mobile
6696,1707,2023-06-16,3189,0,Mobile
6697,1155,2023-10-26,1604,0,Desktop
6698,1513,2023-07-21,642,0,Desktop
6699,40,2022-10-13,2273,0,Desktop
6700,3751,2023-12-27,3542,0,Mobile
6701,4809,2022-05-30,1514,0,Mobile
6702,2499,2023-10-01,1404,0,Desktop
6703,3119,2023-04-04,38,0,Mobile
6704,7,2023-11-23,2021,0,Desktop
6705,1744,2023-08-11,2686,0,Desktop
6706,1684,2022-12-12,838,0,Desktop
6707,2201,2023-11-05,3373,0,Desktop
6708,2015,2024-02-29,1395,0,Desktop
6709,1025,2023-12-07,2121,0,Mobile
6710,4392,2023-03-24,2535,0,Desktop
6711,4933,2024-02-23,3556,0,Desktop
6712,3615,2023-03-22,3026,0,Mobile
6713,357,2023-07-16,190,0,Mobile
6714,2232,2023-08-17,416,0,Desktop
6715,1963,2023-11-04,3581,0,Mobile
6716,417,2023-12-24,1147,0,Desktop
6717,650,2024-01-18,1275,0,Desktop
6718,2325,2023-08-14,1597,0,Mobile
6719,676,2023-11-17,2992,0,Desktop
6720,3126,2022-10-07,2073,0,Desktop
6721,3756,2023-12-22,773,0,Desktop
6722,2931,2023-12-23,2909,0,Mobile
6723,2467,2023-11-23,3037,0,Mobile
6724,3070,2023-10-09,1800,0,Mobile
6725,4289,2023-01-15,1199,0,Desktop
6726,4092,2023-06-27,284,0,Mobile
6727,4007,2024-02-23,1490,0,Desktop
6728,521,2023-12-26,455,0,Desktop
6729,4951,2023-11-02,2060,0,Mobile
6730,3427,2022-08-11,2913,0,Mobile
6731,4686,2023-03-02,346,0,Desktop
6732,1118,2024-01-07,2933,0,Mobile
6733,4795,2024-02-02,3290,0,Mobile
6734,1305,2023-09-26,1296,0,Mobile
6735,196,2022-05-23,1898,0,Desktop
6736,1007,2023-04-21,3537,0,Tablet
6737,56,2023-09-22,2952,0,Mobile
6738,4190,2023-05-12,3207,0,Mobile
6739,3715,2023-12-30,301,0,Mobile
6740,2179,2022-09-04,3016,0,Tablet
6741,3112,2024-01-11,38,0,Mobile
6742,3422,2023-08-16,2422,0,Desktop
6743,4725,2022-10-01,414,0,Mobile
6744,2541,2023-06-11,1812,0,Desktop
6745,4027,2024-02-22,1853,0,Desktop
6746,3273,2024-02-14,3354,0,Mobile
6747,3548,2023-02-09,1651,0,Desktop
6748,3938,2023-04-20,201,0,Mobile
6749,1030,2024-01-05,2058,0,Desktop
6750,2802,2024-03-01,2634,0,Mobile
6751,3570,2023-11-28,1359,0,Desktop
6752,1516,2023-08-07,2021,0,Mobile
6753,2356,2024-02-19,2137,0,Mobile
6754,1101,2023-10-13,2296,0,Mobile
6755,1177,2023-11-23,1486,0,Mobile
6756,2260,2023-11-09,692,0,Mobile
6757,631,2024-02-14,2876,0,Mobile
6758,333,2023-07-13,2497,0,Mobile
6759,4393,2024-01-08,3219,0,Desktop
6760,4311,2023-09-19,3225,0,Desktop
6761,285,2023-01-24,1566,0,Desktop
6762,1145,2023-04-24,1709,0,Desktop
6763,3538,2022-09-11,2402,0,Mobile
6764,1329,2024-02-25,3560,0,Mobile
6765,2025,2023-12-19,804,0,Mobile
6766,1556,2023-09-01,3371,0,Desktop
6767,1981,2024-02-01,91,0,Desktop
6768,889,2023-03-27,3290,0,Desktop
6769,2154,2024-01-06,97,0,Mobile
6770,2062,2023-11-25,2188,0,Mobile
6771,4285,2023-12-12,1319,0,Mobile
6772,2372,2023-07-01,638,0,Mobile
6773,855,2024-01-08,316,0,Mobile
6774,3376,2024-02-09,1046,0,Mobile
6775,4287,2023-01-29,1309,0,Mobile
6776,3712,2024-02-04,2247,0,Mobile
6777,4110,2024-01-11,2928,0,Desktop
6778,1979,2022-12-07,1439,0,Tablet
6779,3476,2023-11-16,1023,0,Desktop
6780,1666,2023-08-29,2926,0,Desktop
6781,2912,2024-02-16,1801,0,Desktop
6782,560,2023-10-28,2686,0,Mobile
6783,1154,2023-06-09,2805,0,Mobile
6784,377,2023-01-20,2467,0,Desktop
6785,4778,2022-05-18,3184,0,Desktop
6786,3541,2023-11-22,1090,0,Desktop
6787,4938,2023-05-01,2606,0,Mobile
6788,1378,2024-03-01,812,0,Mobile
6789,4397,2023-07-22,572,0,Mobile
6790,2965,2023-09-08,1997,0,Tablet
6791,3749,2023-02-11,1788,0,Mobile
6792,4967,2022-10-24,380,0,Desktop
6793,33,2022-11-14,2692,0,Tablet
6794,4051,2022-10-21,2495,0,Desktop
6795,2563,2024-02-28,2960,0,Desktop
6796,1043,2023-12-31,46,0,Mobile
6797,3721,2023-02-25,423,0,Desktop
6798,1018,2024-02-27,3534,0,Desktop
6799,617,2024-02-01,179,0,Desktop
6800,2883,2024-01-19,3272,0,Mobile
6801,2497,2024-02-21,1118,0,Mobile
6802,1499,2023-04-02,156,0,Mobile
6803,2758,2023-11-18,1681,0,Mobile
6804,1932,2024-01-21,2787,0,Mobile
6805,4276,2023-01-06,1189,0,Mobile
6806,1078,2024-01-09,535,0,Mobile
6807,4412,2023-02-04,1142,0,Mobile
6808,440,2024-02-23,1295,0,Mobile
6809,4877,2024-02-28,3443,0,Mobile
6810,2242,2024-01-13,663,0,Mobile
6811,2320,2024-01-09,786,0,Desktop
6812,2839,2023-11-18,2008,0,Mobile
6813,119,2024-02-18,2468,0,Mobile
6814,2022,2023-05-03,2121,0,Mobile
6815,4787,2024-02-03,2324,0,Desktop
6816,3815,2022-02-27,582,0,Mobile
6817,33,2023-05-08,3236,0,Mobile
6818,198,2022-08-13,1927,0,Mobile
6819,4566,2023-11-25,975,0,Desktop
6820,1979,2022-05-17,3108,0,Desktop
6821,3889,2024-02-09,2644,0,Mobile
6822,3574,2023-09-30,1415,0,Mobile
6823,3260,2023-03-21,1802,0,Mobile
6824,2925,2024-02-09,932,0,Mobile
6825,2540,2022-12-17,1190,0,Mobile
6826,798,2023-07-15,1605,0,Mobile
6827,867,2023-03-19,2808,0,Mobile
6828,1779,2024-01-11,3171,0,Mobile
6829,1045,2023-12-12,1100,0,Mobile
6830,418,2022-09-16,292,0,Mobile
6831,805,2022-10-26,1053,0,Desktop
6832,1824,2023-12-08,1032,0,Mobile
6833,3578,2023-07-26,1945,0,Desktop
6834,4421,2024-01-15,2075,0,Mobile
6835,2360,2023-10-03,1948,0,Mobile
6836,4629,2023-09-08,3415,0,Mobile
6837,4946,2023-03-28,915,0,Mobile
6838,917,2024-02-04,2469,0,Mobile
6839,3618,2023-01-07,2465,0,Mobile
6840,2971,2024-02-22,1902,0,Desktop
6841,718,2023-06-16,3295,0,Mobile
6842,734,2023-11-24,2768,0,Mobile
6843,1453,2022-09-29,3422,0,Desktop
6844,3208,2023-04-06,2459,0,Mobile
6845,32,2023-04-26,3426,0,Mobile
6846,3227,2023-12-08,3600,0,Mobile
6847,2188,2023-04-23,1038,0,Mobile
6848,1314,2024-01-01,2419,0,Mobile
6849,1208,2022-07-26,2836,0,Desktop
6850,62,2023-11-09,1908,0,Desktop
6851,1353,2023-06-13,1640,0,Desktop
6852,1958,2023-06-24,653,0,Mobile
6853,385,2023-12-08,2087,0,Desktop
6854,3654,2023-10-27,1319,0,Desktop
6855,872,2022-06-04,2474,0,Desktop
6856,1544,2023-12-02,3084,0,Mobile
6857,324,2023-12-04,188,0,Mobile
6858,492,2024-01-12,1742,0,Mobile
6859,1152,2024-01-21,2117,0,Desktop
6860,3475,2024-01-26,1836,0,Desktop
6861,2324,2023-07-07,1524,0,Mobile
6862,988,2023-09-19,688,0,Mobile
6863,2532,2024-01-03,2689,0,Mobile
6864,2370,2023-02-23,3300,0,Mobile
6865,1775,2023-06-23,762,0,Desktop
6866,3102,2023-08-31,2666,0,Desktop
6867,3385,2024-02-14,3548,0,Mobile
6868,533,2023-02-27,1225,0,Desktop
6869,1645,2023-09-15,505,0,Mobile
6870,4056,2023-01-25,1294,0,Tablet
6871,557,2024-02-19,1510,0,Mobile
6872,4094,2023-05-23,2340,0,Desktop
6873,2941,2024-02-20,1488,0,Desktop
6874,3346,2023-12-29,3242,0,Mobile
6875,343,2023-12-20,3160,0,Desktop
6876,1874,2024-02-01,906,0,Mobile
6877,2579,2022-12-27,756,0,Mobile
6878,3238,2023-02-20,2122,0,Mobile
6879,1145,2022-09-14,45,0,Mobile
6880,1508,2023-09-16,1345,0,Mobile
6881,2176,2024-02-14,1456,0,Mobile
6882,4816,2024-02-29,1518,0,Desktop
6883,1622,2023-08-27,2636,0,Mobile
6884,3971,2023-06-16,1702,0,Mobile
6885,575,2023-12-28,599,0,Desktop
6886,2515,2023-04-11,245,0,Mobile
6887,3866,2022-03-29,2242,0,Mobile
6888,3987,2022-12-26,742,0,Mobile
6889,1170,2024-01-11,76,0,Desktop
6890,1641,2023-10-15,2624,0,Desktop
6891,2551,2024-01-13,789,0,Desktop
6892,1362,2023-11-23,144,0,Mobile
6893,2504,2024-01-22,1624,0,Desktop
6894,4563,2023-08-22,114,0,Mobile
6895,3544,2023-11-10,2657,0,Desktop
6896,2691,2022-08-04,2481,0,Mobile
6897,4471,2023-06-26,2215,0,Desktop
6898,2409,2023-08-26,1660,0,Mobile
6899,197,2022-05-02,1805,0,Mobile
6900,2546,2024-01-08,1645,0,Mobile
6901,3213,2023-03-22,2498,0,Mobile
6902,4604,2023-10-06,1777,0,Desktop
6903,40,2023-07-29,871,0,Mobile
6904,4142,2023-02-17,2804,0,Desktop
6905,135,2024-02-05,1349,0,Mobile
6906,1481,2022-12-28,3234,0,Desktop
6907,1354,2024-02-28,1962,0,Desktop
6908,3089,2024-01-28,2326,0,Desktop
6909,1199,2023-06-05,3316,0,Desktop
6910,1170,2024-02-06,1844,0,Desktop
6911,1302,2023-12-21,1013,0,Desktop
6912,2492,2023-12-16,3401,0,Desktop
6913,4427,2024-02-10,2924,0,Mobile
6914,450,2023-10-16,2803,0,Mobile
6915,1449,2022-12-07,3208,0,Desktop
6916,1974,2023-03-23,2623,0,Mobile
6917,3527,2023-09-13,1639,0,Mobile
6918,2896,2023-10-01,1231,0,Mobile
6919,3165,2022-05-31,2249,0,Mobile
6920,3101,2023-09-15,1631,0,Mobile
6921,4497,2024-01-23,3113,0,Desktop
6922,4260,2023-12-18,1938,0,Desktop
6923,1388,2022-10-30,1036,0,Desktop
6924,2088,2022-04-08,3098,0,Mobile
6925,2951,2022-06-01,2140,0,Tablet
6926,2655,2023-08-17,3286,0,Mobile
6927,2456,2023-09-09,202,0,Desktop
6928,4426,2023-03-31,2858,0,Desktop
6929,832,2023-12-29,1024,0,Mobile
6930,994,2023-04-01,2382,0,Desktop
6931,2195,2024-01-18,1733,0,Mobile
6932,1108,2024-01-14,2033,0,Tablet
6933,4936,2023-12-06,1024,0,Desktop
6934,4997,2023-09-07,3315,0,Mobile
6935,1293,2024-01-14,3285,0,Mobile
6936,3159,2023-07-24,402,0,Mobile
6937,3007,2022-09-08,137,0,Mobile
6938,1256,2022-11-03,2385,0,Mobile
6939,1245,2023-07-01,309,0,Desktop
6940,1986,2023-12-01,3393,0,Mobile
6941,1777,2024-02-29,282,0,Mobile
6942,40,2023-03-16,335,0,Mobile
6943,373,2022-09-14,1011,0,Mobile
6944,4873,2023-12-09,1992,0,Mobile
6945,921,2022-07-19,2559,0,Mobile
6946,149,2023-06-15,410,0,Desktop
6947,3740,2023-10-27,2613,0,Mobile
6948,4713,2022-09-01,41,0,Desktop
6949,862,2024-02-12,2393,0,Desktop
6950,649,2023-08-18,1550,0,Desktop
6951,1742,2024-02-26,3113,0,Mobile
6952,2409,2023-02-13,2179,0,Mobile
6953,1792,2024-02-07,3548,0,Mobile
6954,3941,2022-05-18,1536,0,Desktop
6955,2561,2023-01-09,2954,0,Mobile
6956,3567,2023-01-05,475,0,Mobile
6957,480,2024-02-23,2836,0,Mobile
6958,89,2022-12-11,1986,0,Mobile
6959,1527,2022-07-01,3466,0,Mobile
6960,382,2023-12-20,2700,0,Tablet
6961,4258,2023-09-02,3536,0,Desktop
6962,1656,2023-06-28,2578,0,Desktop
6963,935,2022-08-17,3439,0,Mobile
6964,928,2023-09-26,2738,0,Desktop
6965,205,2023-10-17,3537,0,Desktop
6966,1759,2024-03-01,1096,0,Desktop
6967,4476,2022-08-31,578,0,Desktop
6968,2870,2023-04-12,2923,0,Mobile
6969,1313,2023-12-08,614,0,Desktop
6970,352,2023-06-29,371,0,Mobile
6971,809,2023-08-12,1924,0,Mobile
6972,2377,2023-02-12,2177,0,Tablet
6973,1763,2023-03-26,1592,0,Mobile
6974,218,2023-08-10,3079,0,Desktop
6975,3285,2024-02-04,2080,0,Mobile
6976,3548,2023-05-05,3264,0,Desktop
6977,4400,2023-09-23,3028,0,Mobile
6978,4898,2024-02-18,745,0,Mobile
6979,2729,2023-11-24,2087,0,Mobile
6980,2102,2022-08-17,1780,0,Mobile
6981,129,2022-10-02,710,0,Mobile
6982,4698,2023-03-31,352,0,Mobile
6983,2769,2022-10-27,2634,0,Desktop
6984,2318,2023-11-03,58,0,Mobile
6985,1617,2023-08-28,2501,0,Mobile
6986,609,2022-12-03,2732,0,Mobile
6987,3665,2024-02-03,3267,0,Mobile
6988,4323,2023-10-14,2065,0,Mobile
6989,4488,2023-03-10,1701,0,Desktop
6990,3659,2022-04-07,963,0,Desktop
6991,4131,2024-01-24,1796,0,Mobile
6992,4032,2022-11-13,3015,0,Mobile
6993,1862,2022-07-11,2674,0,Mobile
6994,2234,2023-03-17,3412,0,Mobile
6995,4178,2023-12-06,1328,0,Mobile
6996,64,2022-12-24,2047,0,Desktop
6997,3620,2023-03-19,1871,0,Desktop
6998,3627,2023-12-11,2979,0,Mobile
6999,1536,2024-01-28,115,0,Mobile
7000,4483,2024-02-26,544,0,Mobile
7001,885,2024-02-08,3087,0,Mobile
7002,1584,2023-04-22,123,0,Mobile
7003,1602,2023-03-17,2197,0,Mobile
7004,4887,2024-01-06,1500,0,Mobile
7005,2481,2023-09-09,1653,0,Mobile
7006,542,2023-12-25,2623,0,Desktop
7007,2238,2024-01-18,3294,0,Mobile
7008,727,2023-11-08,210,0,Desktop
7009,2225,2023-11-30,1450,0,Desktop
7010,3604,2023-10-11,1794,0,Desktop
7011,4556,2023-11-14,809,0,Desktop
7012,734,2023-09-19,3227,0,Desktop
7013,459,2024-01-17,3033,0,Desktop
7014,207,2023-01-16,2609,0,Mobile
7015,658,2023-04-06,2231,0,Tablet
7016,4270,2023-01-18,2375,0,Mobile
7017,1019,2023-02-19,3094,0,Desktop
7018,2248,2024-02-29,2871,0,Mobile
7019,3295,2023-08-13,1808,0,Mobile
7020,584,2023-11-01,3534,0,Mobile
7021,2196,2023-08-18,1644,0,Desktop
7022,790,2023-10-24,169,0,Mobile
7023,775,2023-09-23,1739,0,Mobile
7024,616,2024-01-02,3573,0,Desktop
7025,329,2022-09-30,634,0,Desktop
7026,4548,2023-01-08,1040,0,Desktop
7027,2868,2023-10-21,1260,0,Mobile
7028,1329,2024-01-10,1895,0,Desktop
7029,2643,2024-02-12,786,0,Desktop
7030,486,2024-01-12,1457,0,Desktop
7031,1496,2024-02-05,1106,0,Mobile
7032,4552,2023-07-06,3220,0,Mobile
7033,4113,2023-11-23,725,0,Tablet
7034,1405,2024-02-21,2499,0,Desktop
7035,1558,2023-12-22,2584,0,Desktop
7036,3872,2023-12-17,679,0,Desktop
7037,2089,2022-10-16,3350,0,Desktop
7038,4714,2024-02-18,1652,0,Desktop
7039,1602,2024-02-19,2493,0,Desktop
7040,2526,2023-02-27,1182,0,Mobile
7041,2184,2022-12-30,2784,0,Mobile
7042,4797,2024-02-17,962,0,Mobile
7043,3219,2023-05-21,546,0,Desktop
7044,4939,2022-03-21,2275,0,Desktop
7045,3411,2023-12-22,1669,0,Mobile
7046,1275,2024-01-20,1029,0,Mobile
7047,1850,2023-06-28,3519,0,Mobile
7048,25,2023-10-26,2593,0,Mobile
7049,855,2024-01-26,1747,0,Mobile
7050,2214,2022-04-15,487,0,Mobile
7051,1092,2022-06-06,1543,0,Mobile
7052,1608,2023-01-21,2832,0,Tablet
7053,1451,2023-07-29,877,0,Mobile
7054,4327,2023-11-24,1728,0,Mobile
7055,1779,2023-08-09,1502,0,Mobile
7056,2321,2023-03-14,1100,0,Mobile
7057,961,2023-12-14,1265,0,Mobile
7058,2380,2023-09-23,354,0,Mobile
7059,3828,2023-09-12,1096,0,Desktop
7060,2171,2023-05-11,2335,0,Mobile
7061,2367,2023-09-24,3144,0,Desktop
7062,4541,2023-10-31,2953,0,Mobile
7063,2460,2023-09-26,983,0,Mobile
7064,3008,2022-09-28,671,0,Desktop
7065,1008,2023-07-15,1128,0,Desktop
7066,1423,2023-04-01,2715,0,Mobile
7067,1459,2024-02-16,1821,0,Mobile
7068,3613,2024-01-02,846,0,Mobile
7069,4328,2024-02-21,1544,0,Desktop
7070,4669,2023-01-07,1485,0,Mobile
7071,18,2023-12-16,1913,0,Mobile
7072,977,2023-01-25,1519,0,Tablet
7073,617,2024-03-01,2176,0,Mobile
7074,2278,2024-02-04,2339,0,Mobile
7075,1922,2022-03-27,1401,0,Tablet
7076,4569,2023-04-06,1075,0,Mobile
7077,1611,2022-11-27,115,0,Desktop
7078,752,2023-03-21,1038,0,Mobile
7079,2457,2023-09-24,3052,0,Mobile
7080,3146,2023-01-25,1273,0,Mobile
7081,389,2023-06-05,1110,0,Desktop
7082,109,2023-08-27,1733,0,Desktop
7083,4837,2023-07-20,477,0,Desktop
7084,3094,2024-02-15,2576,0,Mobile
7085,3653,2023-08-16,2496,0,Mobile
7086,1205,2023-12-20,2135,0,Desktop
7087,4897,2024-02-10,2585,0,Mobile
7088,2771,2023-02-11,1749,0,Mobile
7089,2182,2023-05-29,352,0,Mobile
7090,74,2023-06-18,450,0,Desktop
7091,2609,2022-01-08,578,0,Desktop
7092,1565,2023-08-31,1711,0,Mobile
7093,2084,2023-05-26,776,0,Desktop
7094,3938,2022-08-29,2295,0,Desktop
7095,4433,2023-08-30,3242,0,Tablet
7096,4190,2023-04-10,2626,0,Mobile
7097,1415,2022-09-17,2279,0,Mobile
7098,655,2023-10-23,3071,0,Desktop
7099,4490,2023-03-22,587,0,Mobile
7100,3786,2023-07-21,3134,0,Mobile
7101,4953,2023-10-25,3092,0,Tablet
7102,4140,2023-08-11,681,0,Mobile
7103,506,2023-06-04,1181,0,Mobile
7104,2210,2023-11-24,1064,0,Mobile
7105,3897,2022-10-17,3459,0,Mobile
7106,2021,2024-01-12,3466,0,Mobile
7107,3467,2022-08-22,2952,0,Tablet
7108,4742,2023-12-25,704,0,Mobile
7109,2639,2024-03-01,2912,0,Desktop
7110,2239,2023-11-14,1335,0,Desktop
7111,3579,2023-01-21,3096,0,Desktop
7112,4988,2023-09-15,2439,0,Mobile
7113,2786,2024-02-17,2053,0,Mobile
7114,3844,2024-02-16,3371,0,Desktop
7115,4380,2024-02-03,3417,0,Mobile
7116,3634,2023-12-05,74,0,Mobile
7117,817,2023-11-05,1521,0,Mobile
7118,4959,2023-05-04,2999,0,Desktop
7119,847,2023-07-19,28,1,Desktop
7120,1884,2023-11-07,978,0,Mobile
7121,3553,2024-02-10,114,0,Desktop
7122,4348,2023-09-10,3153,0,Mobile
7123,3358,2023-08-05,1752,0,Desktop
7124,3434,2023-08-25,1473,0,Mobile
7125,3834,2024-02-04,80,0,Desktop
7126,2676,2023-07-21,3275,0,Mobile
7127,467,2023-03-30,2059,0,Mobile
7128,3191,2023-05-07,2726,0,Mobile
7129,2547,2023-03-17,435,0,Mobile
7130,1071,2023-05-10,1424,0,Mobile
7131,499,2024-02-29,1439,0,Tablet
7132,4969,2024-01-26,969,0,Mobile
7133,3060,2023-10-15,1387,0,Mobile
7134,2265,2023-12-21,1010,0,Mobile
7135,3713,2024-02-20,165,0,Desktop
7136,3419,2023-10-27,3178,0,Desktop
7137,3759,2024-01-19,925,0,Mobile
7138,2065,2024-02-23,3337,0,Desktop
7139,2889,2022-09-07,1362,0,Mobile
7140,1398,2023-06-20,3359,0,Desktop
7141,2380,2023-12-02,1885,0,Desktop
7142,421,2024-01-01,2712,0,Mobile
7143,2660,2024-02-19,705,0,Desktop
7144,3935,2024-01-10,2554,0,Mobile
7145,3508,2023-12-04,673,0,Mobile
7146,3256,2024-01-24,1053,0,Desktop
7147,4791,2023-10-15,2535,0,Mobile
7148,494,2023-09-19,2732,0,Mobile
7149,2206,2023-01-11,1802,0,Mobile
7150,4590,2023-08-27,3121,0,Mobile
7151,4673,2023-04-15,537,0,Mobile
7152,3399,2023-08-30,1934,0,Desktop
7153,1814,2024-01-24,2855,0,Mobile
7154,567,2024-01-01,836,0,Desktop
7155,4983,2024-02-29,1546,0,Desktop
7156,2734,2023-05-23,2529,0,Mobile
7157,577,2023-04-01,545,0,Desktop
7158,1373,2022-09-26,1120,0,Mobile
7159,2902,2023-11-16,101,0,Mobile
7160,2016,2022-12-06,1089,0,Desktop
7161,625,2022-12-11,2169,0,Mobile
7162,4306,2024-01-26,783,0,Mobile
7163,4271,2022-12-19,2675,0,Mobile
7164,2862,2024-02-11,3411,0,Mobile
7165,1791,2024-01-20,2089,0,Mobile
7166,839,2024-01-04,2520,0,Mobile
7167,697,2024-01-29,207,0,Tablet
7168,1658,2023-04-27,260,0,Mobile
7169,3062,2023-05-28,1162,0,Mobile
7170,2469,2023-09-07,1728,0,Desktop
7171,3522,2022-05-05,2733,0,Mobile
7172,131,2023-09-21,2487,0,Desktop
7173,715,2023-06-04,1940,0,Desktop
7174,4427,2022-07-19,3004,0,Mobile
7175,548,2022-09-27,2387,0,Mobile
7176,3404,2023-08-18,2979,0,Tablet
7177,3385,2023-12-30,1884,0,Desktop
7178,3727,2023-07-15,3505,0,Mobile
7179,3737,2023-06-02,1284,0,Mobile
7180,2448,2023-03-25,2539,0,Desktop
7181,1705,2023-03-06,2075,0,Mobile
7182,2711,2024-02-21,1034,0,Mobile
7183,910,2023-11-14,216,0,Mobile
7184,1674,2023-10-07,1300,0,Mobile
7185,1926,2022-06-24,2211,0,Desktop
7186,1109,2023-06-12,2840,0,Mobile
7187,674,2023-06-12,1505,0,Desktop
7188,573,2023-07-29,2692,0,Mobile
7189,2756,2022-06-04,1912,0,Mobile
7190,3085,2023-01-25,81,0,Mobile
7191,3462,2023-04-02,1589,0,Mobile
7192,870,2023-04-21,2599,0,Tablet
7193,2433,2024-01-05,3348,0,Mobile
7194,3580,2022-11-15,449,0,Desktop
7195,3442,2023-06-13,2313,0,Tablet
7196,2089,2023-02-02,1866,0,Desktop
7197,4743,2023-12-23,1030,0,Mobile
7198,4778,2022-11-09,229,0,Mobile
7199,2681,2024-02-28,701,0,Mobile
7200,276,2023-05-10,947,0,Desktop
7201,2960,2024-02-03,2549,0,Mobile
7202,3786,2022-10-04,668,0,Mobile
7203,1481,2023-07-23,1093,0,Mobile
7204,4583,2024-02-04,356,0,Mobile
7205,4829,2023-05-28,3410,0,Desktop
7206,677,2023-08-02,2789,0,Desktop
7207,4771,2023-08-17,3078,0,Desktop
7208,4784,2023-11-09,1294,0,Desktop
7209,3225,2023-04-15,1232,0,Mobile
7210,2634,2024-02-11,985,0,Desktop
7211,49,2023-09-02,1066,0,Mobile
7212,3035,2023-02-15,1251,0,Desktop
7213,4312,2023-05-07,2039,0,Mobile
7214,2706,2023-09-19,2032,0,Desktop
7215,567,2023-06-05,2418,0,Mobile
7216,3999,2024-01-24,2825,0,Mobile
7217,370,2022-05-09,2815,0,Mobile
7218,3699,2023-06-25,3076,0,Desktop
7219,1872,2024-02-13,2017,0,Mobile
7220,2816,2022-07-31,3052,0,Mobile
7221,4125,2023-09-30,244,0,Desktop
7222,2537,2022-11-18,1900,0,Mobile
7223,266,2023-12-25,998,0,Mobile
7224,3469,2023-03-29,2766,0,Mobile
7225,3389,2023-11-01,917,0,Desktop
7226,104,2024-02-12,2416,0,Desktop
7227,720,2024-03-01,1108,0,Mobile
7228,2652,2023-04-26,2008,0,Mobile
7229,1468,2024-02-23,2924,0,Desktop
7230,1649,2022-05-17,3124,0,Mobile
7231,3274,2023-12-02,2825,0,Desktop
7232,2773,2022-06-01,1464,0,Desktop
7233,3465,2024-01-26,1612,0,Mobile
7234,4163,2022-10-20,1433,0,Mobile
7235,3835,2023-05-05,2846,0,Mobile
7236,3407,2023-08-24,341,0,Desktop
7237,3397,2023-12-04,2394,0,Desktop
7238,354,2023-11-03,991,0,Mobile
7239,1958,2023-09-03,1037,0,Mobile
7240,116,2023-04-24,2339,0,Desktop
7241,2569,2022-11-07,2859,0,Mobile
7242,588,2023-07-19,858,0,Mobile
7243,3403,2023-02-14,777,0,Mobile
7244,3043,2022-11-29,2102,0,Mobile
7245,3236,2023-08-29,1665,0,Mobile
7246,1054,2022-10-25,605,0,Desktop
7247,3520,2023-10-08,1857,0,Desktop
7248,2556,2024-01-09,3448,0,Desktop
7249,3178,2024-02-21,2276,0,Mobile
7250,3947,2024-01-23,2580,0,Desktop
7251,3346,2024-02-20,821,0,Mobile
7252,3481,2023-09-30,249,0,Mobile
7253,4053,2022-08-19,1074,0,Desktop
7254,3185,2024-02-18,3594,0,Desktop
7255,1501,2024-02-28,3130,0,Mobile
7256,4616,2024-02-29,331,0,Mobile
7257,1091,2024-02-21,27,1,Desktop
7258,1099,2023-11-03,1163,0,Mobile
7259,82,2022-07-23,2008,0,Mobile
7260,885,2024-03-01,2491,0,Mobile
7261,4116,2024-02-15,1751,0,Mobile
7262,140,2024-02-29,2156,0,Mobile
7263,2834,2023-05-17,3337,0,Mobile
7264,3442,2024-02-25,624,0,Mobile
7265,99,2023-11-26,782,0,Mobile
7266,3854,2022-10-15,2636,0,Desktop
7267,4017,2024-02-27,1540,0,Mobile
7268,2371,2023-03-26,3148,0,Desktop
7269,2535,2022-07-09,17,1,Desktop
7270,69,2023-04-06,899,0,Desktop
7271,1306,2023-12-10,842,0,Mobile
7272,1045,2023-07-12,3151,0,Mobile
7273,3642,2023-10-25,3552,0,Desktop
7274,3121,2023-11-05,3074,0,Desktop
7275,1044,2023-12-02,2978,0,Mobile
7276,2798,2023-10-27,341,0,Mobile
7277,4218,2024-01-25,3093,0,Mobile
7278,1990,2024-02-04,23,1,Desktop
7279,3517,2024-02-05,3386,0,Desktop
7280,4774,2024-01-16,2080,0,Desktop
7281,3384,2023-08-22,2718,0,Mobile
7282,2744,2023-04-23,2670,0,Tablet
7283,525,2022-12-02,394,0,Desktop
7284,1341,2024-03-01,3131,0,Mobile
7285,3969,2023-12-25,2479,0,Mobile
7286,1713,2023-08-13,1746,0,Mobile
7287,1873,2023-09-30,2676,0,Desktop
7288,2489,2023-12-10,727,0,Mobile
7289,2018,2023-09-02,1706,0,Tablet
7290,2674,2023-11-10,1387,0,Mobile
7291,1648,2023-12-04,2022,0,Desktop
7292,1418,2023-10-01,2729,0,Desktop
