order_item_id,order_id,product_id,quantity,unit_price
1146,598,104,1,41.16
1147,598,21,1,45.23
1148,598,108,1,115.93
1149,599,2,1,40.81
1150,600,163,1,132.56
1151,600,178,1,89.01
1152,601,89,1,209.98
1153,602,194,1,134.08
1154,602,110,2,496.97
1155,602,147,1,42.26
1156,602,116,1,178.06
1157,603,73,1,174.96
1158,604,183,1,94.37
1159,604,171,1,381.67
1160,605,141,1,94.93
1161,605,101,1,147.76
1162,606,198,2,119.57
1163,606,76,2,223.04
1164,607,75,3,464.73
1165,607,186,1,1143.64
1166,608,159,1,271.73
1167,609,23,1,382.12
1168,610,110,1,496.97
1169,610,125,1,56.36
1170,611,155,1,711.87
1171,612,134,1,319.11
1172,612,26,1,133.8
1173,612,72,2,45.77
1174,613,27,1,64.29
1175,614,58,1,381.97
1176,615,136,1,340.11
1177,615,177,1,84.78
1178,615,2,1,40.81
1179,616,88,1,138.9
1180,616,95,1,156.79
1181,617,69,1,247.21
1182,618,166,1,651.56
1183,619,158,1,69.74
1184,620,6,1,68.73
1185,621,96,1,108.5
1186,621,48,1,249.41
1187,622,104,1,41.16
1188,622,106,1,176.71
1189,622,85,1,44.47
1190,623,161,1,387.59
1191,624,155,1,711.87
1192,625,172,3,173.01
1193,626,174,1,229.2
1194,627,147,2,42.26
1195,627,71,1,1455.04
1196,628,3,1,22.17
1197,629,44,1,918.47
1198,629,199,1,206.92
1199,630,85,2,44.47
1200,631,1,1,86.27
1201,632,10,1,184.48
1202,633,26,1,133.8
1203,634,29,1,271.9
1204,634,96,1,108.5
1205,635,49,1,117.22
1206,636,45,1,1397.19
1207,636,196,1,33.85
1208,637,164,2,21.28
1209,637,26,1,133.8
1210,637,151,1,92.1
1211,638,137,1,286.12
1212,638,119,1,604.69
1213,639,99,2,63.93
1214,639,121,1,121.16
1215,639,15,2,145.35
1216,639,63,1,1005.52
1217,639,90,1,239.47
1218,640,152,1,1344.36
1219,641,43,1,143.49
1220,642,104,3,41.16
1221,643,24,1,212.56
1222,644,123,3,115.27
1223,644,157,1,193.48
1224,645,103,1,183.83
1225,645,160,1,148.77
1226,646,155,1,711.87
1227,647,144,2,136.89
1228,647,166,1,651.56
1229,648,122,1,56.24
1230,648,40,1,137.77
1231,649,191,2,144.92
1232,649,131,3,25.47
1233,649,94,1,442.81
1234,650,30,1,199.51
1235,651,38,2,228.69
1236,652,3,1,22.17
1237,653,139,1,89.67
1238,654,179,1,62.32
1239,655,72,1,45.77
1240,656,136,1,340.11
1241,657,132,2,106.16
1242,658,143,2,243.28
1243,658,108,1,115.93
1244,659,154,3,75.04
1245,659,60,1,83.92
1246,660,58,1,381.97
1247,661,34,1,149.46
1248,662,21,1,45.23
1249,662,37,1,388.93
1250,662,52,1,186.85
1251,663,41,1,424.0
1252,663,103,2,183.83
1253,664,99,2,63.93
1254,664,29,2,271.9
1255,665,57,1,16.33
1256,665,187,1,170.26
1257,666,124,2,188.55
1258,667,176,1,170.49
1259,668,50,1,285.38
1260,668,69,1,247.21
1261,668,163,1,132.56
1262,668,178,2,89.01
1263,669,133,1,82.38
1264,669,105,1,132.87
1265,670,167,1,139.34
1266,671,115,2,174.95
1267,671,119,1,604.69
1268,672,175,1,341.06
1269,673,54,1,230.29
1270,673,159,1,271.73
1271,674,177,1,84.78
1272,674,37,1,388.93
1273,675,191,1,144.92
1274,676,100,1,31.76
1275,676,110,1,496.97
1276,677,187,1,170.26
1277,678,111,1,1353.44
1278,678,135,1,1093.64
1279,678,104,1,41.16
1280,678,161,1,387.59
1281,679,179,1,62.32
1282,679,145,1,56.93
1283,680,196,1,33.85
1284,680,12,1,172.46
1285,681,176,1,170.49
1286,681,47,2,142.57
1287,682,85,2,44.47
1288,682,139,3,89.67
1289,682,18,1,199.81
1290,682,78,1,69.89
1291,682,118,1,64.36
1292,683,197,1,122.77
1293,684,15,1,145.35
1294,684,30,1,199.51
1295,685,196,1,33.85
1296,686,59,1,54.01
1297,686,170,1,156.17
1298,687,98,1,467.24
1299,688,198,1,119.57
1300,688,144,1,136.89
1301,689,96,1,108.5
1302,690,39,1,486.51
1303,690,28,1,85.46
1304,690,125,1,56.36
1305,690,54,1,230.29
1306,690,147,1,42.26
1307,691,167,2,139.34
1308,692,29,1,271.9
1309,692,101,1,147.76
1310,693,54,1,230.29
1311,693,113,2,133.78
1312,694,18,1,199.81
1313,695,190,1,388.11
1314,695,66,1,410.55
1315,696,126,1,105.71
1316,696,141,1,94.93
1317,697,196,1,33.85
1318,697,52,1,186.85
1319,698,115,1,174.95
1320,698,48,1,249.41
1321,699,124,1,188.55
1322,700,179,1,62.32
1323,701,121,1,121.16
1324,702,12,1,172.46
1325,702,137,2,286.12
1326,703,101,3,147.76
1327,704,51,2,132.14
1328,705,128,1,369.7
1329,706,64,1,153.43
1330,706,61,3,90.67
1331,706,132,1,106.16
1332,706,141,1,94.93
1333,707,30,1,199.51
1334,707,109,1,87.35
1335,708,142,1,146.59
1336,708,149,1,138.97
1337,708,181,2,114.88
1338,709,116,1,178.06
1339,709,104,2,41.16
1340,709,77,1,102.66
1341,709,86,1,21.48
1342,710,72,1,45.77
1343,710,191,1,144.92
1344,711,138,2,211.26
1345,711,90,1,239.47
1346,711,44,1,918.47
1347,712,57,2,16.33
1348,713,38,3,228.69
1349,713,97,3,11.1
1350,713,25,1,132.69
1351,713,73,2,174.96
1352,713,47,1,142.57
1353,714,129,1,147.79
1354,714,193,1,1396.89
1355,715,169,1,1292.26
1356,716,180,1,427.23
1357,717,95,3,156.79
1358,717,137,1,286.12
1359,718,155,1,711.87
1360,719,35,2,130.51
1361,720,135,2,1093.64
1362,721,44,1,918.47
1363,721,88,2,138.9
1364,721,158,1,69.74
1365,722,173,1,135.69
1366,723,17,1,175.3
1367,723,94,2,442.81
1368,724,32,1,271.62
1369,724,172,1,173.01
1370,724,100,2,31.76
1371,724,155,1,711.87
1372,724,186,1,1143.64
1373,725,37,2,388.93
1374,726,23,1,382.12
1375,727,155,3,711.87
1376,728,180,3,427.23
1377,728,137,1,286.12
1378,729,51,1,132.14
1379,729,92,1,149.45
1380,730,171,1,381.67
1381,731,157,1,193.48
1382,731,81,1,138.71
1383,732,44,2,918.47
1384,733,6,1,68.73
1385,734,22,1,40.75
1386,735,38,1,228.69
1387,736,109,1,87.35
1388,736,65,1,137.89
1389,737,76,3,223.04
1390,737,89,1,209.98
1391,737,68,1,93.7
1392,738,156,1,148.3
1393,738,87,1,83.19
1394,738,95,1,156.79
1395,739,117,1,395.55
1396,739,32,1,271.62
1397,740,189,1,142.69
1398,740,64,1,153.43
1399,741,179,1,62.32
1400,742,79,3,113.0
1401,742,145,1,56.93
1402,742,97,1,11.1
1403,742,40,1,137.77
1404,742,107,1,212.22
1405,743,186,1,1143.64
1406,744,21,1,45.23
1407,745,152,1,1344.36
1408,745,70,1,123.35
1409,746,175,1,341.06
1410,746,68,1,93.7
1411,746,26,1,133.8
1412,746,15,2,145.35
1413,746,6,1,68.73
1414,747,165,1,215.84
1415,748,182,1,101.52
1416,748,123,1,115.27
1417,748,89,1,209.98
1418,749,96,1,108.5
1419,749,94,1,442.81
1420,749,153,1,1178.71
1421,749,177,1,84.78
1422,750,149,3,138.97
1423,750,106,1,176.71
1424,751,159,1,271.73
1425,751,171,1,381.67
1426,752,145,1,56.93
1427,752,93,1,108.59
1428,753,100,1,31.76
1429,754,154,1,75.04
1430,754,16,1,158.02
1431,754,61,1,90.67
1432,755,36,1,1038.48
1433,755,136,1,340.11
1434,756,38,1,228.69
1435,757,88,1,138.9
1436,757,98,2,467.24
1437,758,142,1,146.59
1438,758,190,2,388.11
1439,758,104,1,41.16
1440,758,86,1,21.48
1441,759,49,1,117.22
1442,759,153,1,1178.71
1443,760,6,2,68.73
1444,761,16,1,158.02
1445,762,160,2,148.77
1446,762,68,1,93.7
1447,762,179,1,62.32
1448,763,33,1,189.01
1449,764,77,1,102.66
1450,765,5,1,13.72
1451,765,5,1,13.72
1452,765,54,1,230.29
1453,765,120,1,86.17
1454,765,180,1,427.23
1455,766,38,1,228.69
1456,767,82,1,1443.13
1457,768,10,1,184.48
1458,769,72,1,45.77
1459,770,185,2,127.63
1460,770,47,1,142.57
1461,771,13,1,46.67
1462,772,53,1,146.9
1463,773,113,1,133.78
1464,774,26,1,133.8
1465,775,121,1,121.16
1466,775,145,1,56.93
1467,775,81,1,138.71
1468,776,96,1,108.5
1469,776,78,1,69.89
1470,776,28,1,85.46
1471,776,76,1,223.04
1472,776,25,2,132.69
1473,777,182,1,101.52
1474,777,5,1,13.72
1475,778,67,2,63.55
1476,778,182,1,101.52
1477,779,7,1,408.53
1478,780,28,1,85.46
1479,780,40,1,137.77
1480,781,119,1,604.69
1481,781,55,1,409.46
1482,781,171,1,381.67
1483,781,114,2,114.93
1484,782,76,1,223.04
1485,782,127,1,38.36
1486,783,103,1,183.83
1487,783,168,3,132.11
1488,783,38,2,228.69
1489,784,195,1,908.54
1490,784,183,1,94.37
1491,785,123,1,115.27
1492,785,50,1,285.38
1493,786,15,1,145.35
1494,787,176,1,170.49
1495,787,104,1,41.16
1496,788,147,2,42.26
1497,788,13,2,46.67
1498,789,131,1,25.47
1499,790,91,1,63.51
1500,790,92,1,149.45
1501,791,55,1,409.46
1502,792,161,1,387.59
1503,793,36,2,1038.48
1504,793,80,1,47.44
1505,794,60,2,83.92
1506,794,149,1,138.97
1507,794,14,1,133.96
1508,794,185,1,127.63
1509,795,6,2,68.73
1510,795,119,3,604.69
1511,795,182,1,101.52
1512,795,106,2,176.71
1513,796,148,1,193.1
1514,796,153,1,1178.71
1515,796,176,1,170.49
1516,796,3,2,22.17
1517,796,138,1,211.26
1518,797,31,1,50.0
1519,797,19,3,190.53
1520,798,165,1,215.84
1521,799,110,1,496.97
1522,799,119,2,604.69
1523,800,46,2,134.94
1524,800,171,1,381.67
1525,801,69,1,247.21
1526,801,48,1,249.41
1527,802,25,1,132.69
1528,802,191,1,144.92
1529,803,44,1,918.47
1530,804,3,1,22.17
1531,804,14,1,133.96
1532,805,152,2,1344.36
1533,805,101,2,147.76
1534,806,11,1,309.79
1535,806,95,1,156.79
1536,807,139,1,89.67
1537,807,48,2,249.41
1538,807,137,3,286.12
1539,808,29,1,271.9
1540,809,64,1,153.43
1541,809,125,1,56.36
1542,810,15,2,145.35
1543,810,47,1,142.57
1544,811,100,1,31.76
1545,811,156,1,148.3
1546,811,73,1,174.96
1547,811,59,3,54.01
1548,811,50,1,285.38
1549,812,42,1,43.28
1550,812,41,1,424.0
1551,813,108,1,115.93
1552,813,61,2,90.67
1553,814,113,1,133.78
1554,814,69,1,247.21
1555,815,12,1,172.46
1556,815,49,1,117.22
1557,815,91,1,63.51
1558,816,171,1,381.67
1559,817,32,1,271.62
1560,818,76,1,223.04
1561,818,169,2,1292.26
1562,818,59,1,54.01
1563,819,191,1,144.92
1564,820,120,1,86.17
1565,820,90,1,239.47
1566,820,99,1,63.93
1567,820,158,1,69.74
1568,821,126,1,105.71
1569,822,5,1,13.72
1570,822,88,1,138.9
1571,822,12,1,172.46
1572,823,157,1,193.48
1573,824,34,1,149.46
1574,824,200,1,26.07
1575,824,93,1,108.59
1576,825,6,1,68.73
1577,826,79,1,113.0
1578,827,41,1,424.0
1579,828,35,1,130.51
1580,829,30,1,199.51
1581,830,123,2,115.27
1582,830,165,1,215.84
1583,830,47,1,142.57
1584,830,182,1,101.52
1585,830,109,1,87.35
1586,831,139,1,89.67
1587,832,36,1,1038.48
1588,832,60,2,83.92
1589,832,185,2,127.63
1590,832,174,1,229.2
1591,833,170,2,156.17
1592,834,15,1,145.35
1593,835,110,1,496.97
1594,835,104,2,41.16
1595,835,139,2,89.67
1596,835,39,1,486.51
1597,836,120,1,86.17
1598,837,41,1,424.0
1599,838,25,1,132.69
1600,839,89,1,209.98
1601,840,81,1,138.71
1602,840,67,1,63.55
1603,841,102,1,262.6
1604,842,107,1,212.22
1605,842,130,1,36.61
1606,842,139,1,89.67
1607,843,28,1,85.46
1608,843,164,1,21.28
1609,844,105,1,132.87
1610,845,142,1,146.59
1611,845,100,1,31.76
1612,846,94,1,442.81
1613,846,77,1,102.66
1614,846,147,2,42.26
1615,847,129,1,147.79
1616,848,59,1,54.01
1617,849,14,1,133.96
1618,849,25,1,132.69
1619,850,152,1,1344.36
1620,850,94,1,442.81
1621,850,139,1,89.67
1622,850,175,1,341.06
1623,851,91,1,63.51
1624,851,83,1,27.68
1625,851,149,1,138.97
1626,852,120,1,86.17
1627,852,167,1,139.34
1628,852,185,1,127.63
1629,853,169,1,1292.26
1630,853,73,3,174.96
1631,854,190,1,388.11
1632,854,57,2,16.33
1633,854,115,1,174.95
1634,854,86,1,21.48
1635,855,44,1,918.47
1636,855,116,1,178.06
1637,856,130,1,36.61
1638,856,82,1,1443.13
1639,856,70,3,123.35
1640,857,68,1,93.7
1641,857,17,1,175.3
1642,857,161,1,387.59
1643,858,11,1,309.79
1644,859,122,2,56.24
1645,859,75,1,464.73
1646,860,20,2,933.24
1647,861,136,1,340.11
1648,861,163,1,132.56
1649,862,112,1,138.38
1650,863,63,1,1005.52
1651,864,25,3,132.69
1652,864,43,1,143.49
1653,864,40,1,137.77
1654,865,51,1,132.14
1655,865,164,1,21.28
1656,865,121,1,121.16
1657,865,102,1,262.6
1658,865,171,1,381.67
1659,866,33,1,189.01
1660,866,125,1,56.36
1661,866,123,1,115.27
1662,866,122,1,56.24
1663,867,81,1,138.71
1664,867,140,1,490.62
1665,867,27,3,64.29
1666,868,85,1,44.47
1667,869,6,2,68.73
1668,869,2,1,40.81
1669,869,67,1,63.55
1670,870,64,1,153.43
1671,870,176,2,170.49
1672,871,128,3,369.7
1673,871,181,1,114.88
1674,872,85,1,44.47
1675,872,14,1,133.96
1676,872,196,1,33.85
1677,872,74,1,85.11
1678,872,170,1,156.17
1679,873,91,2,63.51
1680,873,22,1,40.75
1681,873,97,1,11.1
1682,873,118,1,64.36
1683,873,69,1,247.21
1684,874,3,2,22.17
1685,875,167,2,139.34
1686,876,102,1,262.6
1687,876,43,1,143.49
1688,877,15,1,145.35
1689,877,1,1,86.27
1690,878,153,1,1178.71
1691,878,51,1,132.14
1692,879,198,3,119.57
1693,879,101,1,147.76
1694,879,14,2,133.96
1695,880,147,1,42.26
1696,881,102,1,262.6
1697,882,18,1,199.81
1698,882,119,1,604.69
1699,883,141,1,94.93
1700,883,130,1,36.61
1701,884,91,2,63.51
1702,885,74,2,85.11
1703,886,44,1,918.47
1704,887,168,1,132.11
1705,888,186,1,1143.64
1706,889,102,1,262.6
1707,890,188,3,38.35
1708,890,107,1,212.22
1709,891,141,1,94.93
1710,892,3,2,22.17
1711,893,94,1,442.81
1712,893,54,2,230.29
1713,894,124,2,188.55
1714,894,188,1,38.35
1715,895,96,1,108.5
1716,895,9,2,54.83
1717,896,117,1,395.55
1718,896,142,1,146.59
1719,897,131,1,25.47
1720,897,187,1,170.26
1721,897,20,1,933.24
1722,898,147,1,42.26
1723,898,190,1,388.11
1724,898,46,1,134.94
1725,899,142,1,146.59
1726,900,46,1,134.94
1727,900,174,1,229.2
1728,901,9,1,54.83
1729,902,126,1,105.71
1730,902,50,2,285.38
1731,903,56,1,903.05
1732,903,52,1,186.85
1733,903,124,1,188.55
1734,904,44,1,918.47
1735,904,85,1,44.47
1736,904,121,1,121.16
1737,904,22,1,40.75
1738,905,91,1,63.51
1739,906,66,1,410.55
1740,907,55,1,409.46
1741,908,148,2,193.1
1742,908,19,1,190.53
1743,909,123,1,115.27
1744,910,122,2,56.24
1745,911,49,1,117.22
1746,911,183,1,94.37
1747,912,104,2,41.16
1748,912,39,1,486.51
1749,913,97,1,11.1
1750,913,30,3,199.51
1751,913,164,1,21.28
1752,914,31,1,50.0
1753,914,28,1,85.46
1754,915,54,1,230.29
1755,916,185,1,127.63
1756,916,10,2,184.48
1757,917,6,1,68.73
1758,917,82,1,1443.13
1759,917,108,1,115.93
1760,918,151,2,92.1
1761,919,53,1,146.9
1762,919,2,1,40.81
1763,919,123,1,115.27
1764,919,144,1,136.89
1765,919,78,1,69.89
1766,920,199,1,206.92
1767,921,171,2,381.67
1768,922,111,1,1353.44
1769,922,192,1,193.47
1770,923,8,1,144.16
1771,924,27,1,64.29
1772,925,100,2,31.76
1773,926,150,1,147.89
1774,927,87,1,83.19
1775,928,74,1,85.11
1776,928,146,1,139.47
1777,929,27,1,64.29
1778,929,135,1,1093.64
1779,929,136,3,340.11
1780,930,53,1,146.9
1781,931,59,3,54.01
1782,932,194,1,134.08
1783,932,131,2,25.47
1784,933,119,2,604.69
1785,934,117,2,395.55
1786,934,65,1,137.89
1787,935,87,1,83.19
1788,936,99,1,63.93
1789,937,129,1,147.79
1790,937,94,1,442.81
1791,937,69,1,247.21
1792,937,12,1,172.46
1793,938,130,1,36.61
1794,939,35,1,130.51
1795,940,46,2,134.94
1796,940,166,1,651.56
1797,940,110,1,496.97
1798,941,162,1,65.8
1799,942,120,2,86.17
1800,943,100,2,31.76
1801,943,130,1,36.61
1802,944,130,1,36.61
1803,944,142,1,146.59
1804,945,76,1,223.04
1805,946,136,1,340.11
1806,947,102,1,262.6
1807,948,165,1,215.84
1808,949,52,1,186.85
1809,950,182,1,101.52
1810,951,73,1,174.96
1811,952,78,1,69.89
1812,952,127,1,38.36
1813,953,171,1,381.67
1814,954,179,1,62.32
1815,954,88,1,138.9
1816,955,138,1,211.26
1817,955,140,1,490.62
1818,955,32,2,271.62
1819,956,130,2,36.61
1820,957,152,1,1344.36
1821,957,106,1,176.71
1822,958,74,1,85.11
1823,958,193,1,1396.89
1824,958,158,1,69.74
1825,958,199,1,206.92
1826,958,110,1,496.97
1827,959,170,1,156.17
1828,959,104,1,41.16
1829,959,138,1,211.26
1830,959,176,1,170.49
1831,959,137,2,286.12
1832,960,20,1,933.24
1833,961,151,1,92.1
1834,961,165,1,215.84
1835,961,124,1,188.55
1836,962,199,1,206.92
1837,963,49,1,117.22
1838,963,30,1,199.51
1839,964,157,1,193.48
1840,965,17,1,175.3
1841,966,76,2,223.04
1842,967,181,1,114.88
1843,967,120,1,86.17
1844,967,111,1,1353.44
1845,967,123,1,115.27
1846,967,47,2,142.57
1847,968,56,1,903.05
1848,968,30,1,199.51
1849,968,100,1,31.76
1850,968,161,1,387.59
1851,969,50,1,285.38
1852,970,175,2,341.06
1853,970,115,1,174.95
1854,970,61,2,90.67
1855,971,79,2,113.0
1856,971,157,1,193.48
1857,971,2,1,40.81
1858,971,11,1,309.79
1859,972,197,2,122.77
1860,973,192,1,193.47
1861,973,56,2,903.05
1862,974,27,1,64.29
1863,974,73,1,174.96
1864,975,196,1,33.85
1865,975,13,2,46.67
1866,976,113,1,133.78
1867,976,87,1,83.19
1868,977,89,1,209.98
1869,977,120,1,86.17
1870,978,32,3,271.62
1871,979,163,1,132.56
1872,979,155,2,711.87
1873,980,4,1,185.86
1874,981,139,1,89.67
1875,981,7,1,408.53
1876,981,121,1,121.16
1877,982,23,1,382.12
1878,982,172,1,173.01
1879,983,20,1,933.24
1880,983,83,1,27.68
1881,984,158,1,69.74
1882,984,184,1,1136.09
1883,984,94,1,442.81
1884,984,20,1,933.24
1885,985,58,1,381.97
1886,986,38,1,228.69
1887,987,164,1,21.28
1888,987,75,1,464.73
1889,988,126,1,105.71
1890,989,133,1,82.38
1891,990,143,1,243.28
1892,991,74,1,85.11
1893,991,180,1,427.23
1894,992,36,1,1038.48
1895,992,167,1,139.34
1896,992,77,1,102.66
1897,993,67,1,63.55
1898,994,199,1,206.92
1899,994,135,1,1093.64
1900,994,120,2,86.17
1901,994,61,1,90.67
1902,994,129,1,147.79
1903,995,172,2,173.01
1904,996,122,1,56.24
1905,996,2,1,40.81
1906,997,141,1,94.93
1907,998,58,1,381.97
1908,998,15,2,145.35
1909,999,164,1,21.28
1910,1000,47,1,142.57
1911,1000,85,1,44.47
1912,1000,62,1,247.06
1913,1001,19,1,190.53
1914,1002,23,2,382.12
1915,1003,1,1,86.27
1916,1003,38,1,228.69
1917,1003,118,1,64.36
1918,1003,43,1,143.49
1919,1004,159,3,271.73
1920,1005,94,2,442.81
1921,1006,45,2,1397.19
1922,1006,173,2,135.69
1923,1006,159,1,271.73
1924,1006,124,1,188.55
1925,1006,153,1,1178.71
1926,1007,149,1,138.97
1927,1008,149,1,138.97
1928,1009,73,2,174.96
1929,1009,138,2,211.26
1930,1009,45,1,1397.19
1931,1010,16,1,158.02
1932,1010,11,1,309.79
1933,1011,74,2,85.11
1934,1011,126,1,105.71
1935,1012,128,1,369.7
1936,1013,21,1,45.23
1937,1014,105,1,132.87
1938,1015,132,1,106.16
1939,1015,83,2,27.68
1940,1016,34,1,149.46
1941,1016,117,2,395.55
1942,1016,131,1,25.47
1943,1017,81,1,138.71
1944,1017,62,1,247.06
1945,1018,105,1,132.87
1946,1019,68,3,93.7
1947,1020,103,2,183.83
1948,1021,49,1,117.22
1949,1022,48,2,249.41
1950,1023,142,1,146.59
1951,1024,101,1,147.76
1952,1025,46,1,134.94
1953,1025,155,2,711.87
1954,1026,198,1,119.57
1955,1026,48,1,249.41
1956,1026,184,1,1136.09
1957,1026,36,1,1038.48
1958,1026,83,1,27.68
1959,1027,9,1,54.83
1960,1027,112,1,138.38
1961,1027,188,1,38.35
1962,1027,102,1,262.6
1963,1027,100,2,31.76
1964,1028,58,1,381.97
1965,1029,49,1,117.22
1966,1030,26,2,133.8
1967,1030,1,1,86.27
1968,1031,68,1,93.7
1969,1031,179,1,62.32
1970,1032,132,1,106.16
1971,1033,45,1,1397.19
1972,1034,160,1,148.77
1973,1035,35,2,130.51
1974,1035,68,1,93.7
1975,1036,98,1,467.24
1976,1037,11,1,309.79
1977,1038,63,1,1005.52
1978,1039,86,1,21.48
1979,1039,72,1,45.77
1980,1040,152,1,1344.36
1981,1040,97,1,11.1
1982,1041,124,1,188.55
1983,1041,90,2,239.47
1984,1042,12,1,172.46
1985,1042,73,1,174.96
1986,1042,13,1,46.67
1987,1043,28,1,85.46
1988,1044,32,1,271.62
1989,1044,200,1,26.07
1990,1044,101,1,147.76
1991,1044,40,2,137.77
1992,1044,40,1,137.77
1993,1045,43,1,143.49
1994,1045,185,1,127.63
1995,1046,52,1,186.85
1996,1046,194,1,134.08
1997,1047,43,2,143.49
1998,1047,50,1,285.38
1999,1048,34,1,149.46
2000,1049,196,1,33.85
2001,1050,57,1,16.33
2002,1051,78,1,69.89
2003,1052,55,1,409.46
2004,1052,15,1,145.35
2005,1053,133,1,82.38
2006,1054,61,1,90.67
2007,1055,185,1,127.63
2008,1056,116,1,178.06
2009,1056,160,1,148.77
2010,1056,192,2,193.47
2011,1057,185,1,127.63
2012,1058,78,1,69.89
2013,1059,170,1,156.17
2014,1060,46,1,134.94
2015,1061,177,1,84.78
2016,1062,125,2,56.36
2017,1062,105,1,132.87
2018,1062,62,3,247.06
2019,1062,36,1,1038.48
2020,1062,77,1,102.66
2021,1063,101,1,147.76
2022,1064,26,2,133.8
2023,1064,89,1,209.98
2024,1065,83,2,27.68
2025,1065,196,1,33.85
2026,1066,155,1,711.87
2027,1067,112,1,138.38
2028,1067,42,1,43.28
2029,1067,32,1,271.62
2030,1067,67,1,63.55
2031,1068,27,1,64.29
2032,1068,154,1,75.04
2033,1068,157,1,193.48
2034,1068,48,1,249.41
2035,1069,167,3,139.34
2036,1070,26,1,133.8
2037,1070,159,2,271.73
2038,1071,148,1,193.1
2039,1071,76,1,223.04
2040,1072,189,1,142.69
2041,1073,67,2,63.55
2042,1073,27,1,64.29
2043,1074,149,1,138.97
2044,1075,29,1,271.9
2045,1075,57,1,16.33
2046,1076,186,2,1143.64
2047,1076,58,1,381.97
2048,1077,99,1,63.93
2049,1077,93,2,108.59
2050,1078,145,1,56.93
2051,1078,172,1,173.01
2052,1078,174,2,229.2
2053,1079,5,1,13.72
2054,1080,105,2,132.87
2055,1080,110,1,496.97
2056,1080,69,1,247.21
2057,1081,167,1,139.34
2058,1082,15,2,145.35
2059,1083,112,1,138.38
2060,1083,57,1,16.33
2061,1084,8,2,144.16
2062,1085,32,1,271.62
2063,1086,132,1,106.16
2064,1087,17,1,175.3
2065,1087,58,2,381.97
2066,1087,67,1,63.55
2067,1088,78,1,69.89
2068,1089,50,1,285.38
2069,1090,130,2,36.61
2070,1091,54,1,230.29
2071,1092,52,1,186.85
2072,1093,150,1,147.89
2073,1093,66,1,410.55
2074,1093,13,1,46.67
2075,1094,59,1,54.01
2076,1095,125,1,56.36
2077,1096,139,1,89.67
2078,1096,102,1,262.6
2079,1096,167,1,139.34
2080,1097,46,2,134.94
2081,1098,199,1,206.92
2082,1098,140,1,490.62
2083,1098,118,2,64.36
2084,1099,162,1,65.8
2085,1099,159,1,271.73
2086,1100,187,2,170.26
2087,1101,152,1,1344.36
2088,1101,180,2,427.23
2089,1102,128,1,369.7
2090,1103,117,1,395.55
2091,1104,193,1,1396.89
2092,1104,61,1,90.67
2093,1105,49,1,117.22
2094,1106,30,1,199.51
2095,1106,5,1,13.72
2096,1107,180,3,427.23
2097,1108,25,2,132.69
2098,1109,162,1,65.8
2099,1109,24,1,212.56
2100,1110,93,1,108.59
2101,1111,143,1,243.28
2102,1112,56,2,903.05
2103,1112,121,1,121.16
2104,1112,103,2,183.83
2105,1113,94,1,442.81
2106,1113,29,2,271.9
2107,1114,94,1,442.81
2108,1115,68,1,93.7
2109,1115,91,1,63.51
2110,1115,17,1,175.3
2111,1116,181,1,114.88
2112,1117,116,1,178.06
2113,1118,116,1,178.06
2114,1119,88,1,138.9
2115,1119,40,1,137.77
2116,1120,24,2,212.56
2117,1120,109,1,87.35
2118,1120,29,1,271.9
2119,1121,70,3,123.35
2120,1122,29,3,271.9
2121,1122,8,3,144.16
2122,1122,24,1,212.56
2123,1123,48,3,249.41
2124,1124,156,1,148.3
2125,1124,132,1,106.16
2126,1124,4,1,185.86
2127,1124,121,1,121.16
2128,1125,124,1,188.55
2129,1126,18,1,199.81
2130,1126,136,1,340.11
2131,1127,25,1,132.69
2132,1128,94,1,442.81
2133,1128,87,1,83.19
2134,1128,104,1,41.16
2135,1128,39,2,486.51
2136,1129,81,1,138.71
2137,1129,149,1,138.97
2138,1129,116,2,178.06
2139,1130,199,1,206.92
2140,1130,115,1,174.95
2141,1131,123,1,115.27
2142,1131,113,1,133.78
2143,1131,172,1,173.01
2144,1131,63,1,1005.52
2145,1131,192,2,193.47
2146,1132,162,1,65.8
2147,1132,37,1,388.93
2148,1132,11,2,309.79
2149,1132,157,1,193.48
2150,1133,25,1,132.69
2151,1133,174,3,229.2
2152,1134,120,1,86.17
2153,1134,129,1,147.79
2154,1135,149,1,138.97
2155,1136,57,3,16.33
2156,1136,29,1,271.9
2157,1137,170,1,156.17
2158,1137,130,1,36.61
2159,1138,35,1,130.51
2160,1138,21,1,45.23
2161,1139,76,3,223.04
2162,1139,124,2,188.55
2163,1139,158,1,69.74
2164,1139,142,1,146.59
2165,1139,56,3,903.05
2166,1140,29,1,271.9
2167,1140,44,1,918.47
2168,1141,19,1,190.53
2169,1141,125,1,56.36
2170,1142,4,1,185.86
2171,1143,13,1,46.67
2172,1144,114,1,114.93
2173,1144,60,1,83.92
2174,1144,175,1,341.06
2175,1144,15,1,145.35
2176,1144,155,1,711.87
2177,1145,10,3,184.48
2178,1145,133,1,82.38
2179,1145,85,1,44.47
2180,1145,133,1,82.38
2181,1145,13,1,46.67
2182,1146,191,1,144.92
2183,1147,84,1,89.7
2184,1147,97,1,11.1
2185,1147,6,1,68.73
2186,1148,131,2,25.47
2187,1148,78,1,69.89
2188,1149,131,2,25.47
2189,1150,123,1,115.27
2190,1150,177,1,84.78
2191,1151,164,1,21.28
2192,1152,193,1,1396.89
2193,1153,85,1,44.47
2194,1154,57,1,16.33
